7.2457	-4.72393	-2.3546	2.26664	0.635394	7.14735	-4.86125	7.15	-4.85	0.908297	-2.72489
7.35755	-4.87546	-2.7849	2.29199	0.631015	7.3138	-5.05204	7.25	-5	1.81907	-2.72861
7.41685	-5.04154	-2.81494	2.26589	0.559005	7.30424	-5.15404	7.35	-5.15	1.81907	-2.72861
7.48678	-5.16104	-2.66927	2.27287	0.527761	7.29446	-5.23429	7.4	-5.3	0.908194	-2.7246
7.5406	-5.33018	-2.71019	2.23856	0.452311	7.44737	-5.45308	7.45	-5.45	0.90819	-2.72457
7.62547	-5.45781	-2.69047	2.24971	0.43496	7.63082	-5.61863	7.55	-5.55	1.81974	-1.81974
7.69511	-5.60327	-2.71287	2.23886	0.393846	7.64356	-5.66706	7.65	-5.65	1.81972	-1.81972
7.76558	-5.71795	-2.60273	2.24474	0.37343	7.60376	-5.74774	7.7	-5.8	0.90983	-2.72951
7.81836	-5.87221	-2.62932	2.21536	0.314941	7.7342	-5.95374	7.75	-5.95	0.909826	-2.72948
7.93775	-6.02647	-3.16734	2.23796	0.333625	7.82165	-6.06822	7.85	-6.1	1.9986	-2.9979
8.01069	-6.18153	-3.18901	2.21987	0.292581	7.95703	-6.24328	7.95	-6.25	1.99858	-2.99787
8.09234	-6.30841	-2.92656	2.22074	0.268051	8.17338	-6.44684	8.05	-6.35	1.81738	-1.81739
8.18103	-6.44315	-2.92932	2.22561	0.256429	8.15891	-6.45335	8.15	-6.45	1.81737	-1.81737
8.25414	-6.557	-2.75313	2.22854	0.240645	8.08628	-6.51855	8.2	-6.6	0.909293	-2.72787
8.31834	-6.70405	-2.76685	2.20872	0.201869	8.25411	-6.74791	8.25	-6.75	0.909293	-2.72787
8.40195	-6.82673	-2.77798	2.21508	0.196823	8.25648	-6.78122	8.35	-6.85	1.81994	-1.81993
8.48101	-6.95478	-2.77551	2.2144	0.183466	8.44494	-6.95805	8.45	-6.95	1.81993	-1.81993
8.54972	-7.05973	-2.7051	2.21648	0.174264	8.39359	-7.01743	8.5	-7.1	1.00006	-3.00018
8.60551	-7.19444	-2.72081	2.19446	0.138167	8.54925	-7.24433	8.55	-7.25	1.00006	-3.00018
8.71515	-7.34263	-3.12564	2.20718	0.15258	8.64403	-7.39047	8.65	-7.4	1.99807	-2.99712
8.78467	-7.49346	-3.14185	2.18635	0.118786	8.73559	-7.5421	8.75	-7.55	1.99808	-2.99712
8.83865	-7.60196	-2.65665	2.17054	0.0812274	8.87176	-7.71912	8.8	-7.65	0.909955	-1.8199
8.89951	-7.73739	-2.66047	2.15353	0.055882	8.84538	-7.75497	8.85	-7.75	0.909946	-1.81988
8.97717	-7.86167	-2.78473	2.15473	0.0564043	8.88333	-7.88636	8.9	-7.9	0.999086	-2.9973
9.02604	-8.00136	-2.79683	2.12747	0.0209502	8.95966	-8.0381	8.95	-8.05	0.999095	-2.9973
9.06072	-8.09591	-2.38475	2.10748	-0.0128856	8.8564	-8.01424	9	-8.15	0.909309	-1.8186
9.10782	-8.22319	-2.39179	2.0864	-0.0366409	9.05896	-8.24314	9.05	-8.25	0.909301	-1.81859
9.18648	-8.35766	-2.66974	2.08905	-0.0258732	9.17781	-8.47056	9.1	-8.4	1.0004	-3.00119
9.2225	-8.50061	-2.69	2.05387	-0.0653388	9.15332	-8.54857	9.15	-8.55	1.00038	-3.00117
9.26126	-8.61119	-2.39849	2.03057	-0.09672	9.22922	-8.6898	9.2	-8.65	0.909508	-1.819
9.29781	-8.74551	-2.41038	2.00245	-0.123058	9.24541	-8.76863	9.25	-8.75	0.9095	-1.81899
9.42949	-8.95064	-3.44272	2.0426	-0.0415695	9.37748	-9.00609	9.35	-8.95	1.99965	-3.99928
9.48745	-9.12181	-3.4608	2.01823	-0.0676045	9.44703	-9.15328	9.45	-9.15	1.99964	-3.99928
9.50995	-9.24159	-2.98129	1.97582	-0.132196	9.50096	-9.25642	9.5	-9.25	0.999584	-1.99917
9.56341	-9.37383	-2.97078	1.96834	-0.133075	9.54157	-9.35195	9.55	-9.35	0.999584	-1.99917
9.59426	-9.48856	-2.74099	1.94553	-0.159395	9.47534	-9.42627	9.55	-9.5	0	-3.00023
9.61563	-9.63371	-2.75802	1.91111	-0.19004	9.54779	-9.64959	9.55	-9.65	0	-3.0002
9.67626	-9.78471	-2.94534	1.91084	-0.172815	9.69942	-9.88416	9.6	-9.8	0.999005	-2.997
9.7032	-9.93348	-2.95349	1.88369	-0.194182	9.64606	-9.9341	9.65	-9.95	0.998995	-2.997
9.7181	-10.0552	-2.62533	1.84817	-0.236153	9.60087	-9.96395	9.7	-10.05	0.909855	-1.81969
9.7565	-10.1812	-2.60136	1.84009	-0.230251	9.73801	-10.1396	9.75	-10.15	0.909847	-1.81969
9.79829	-10.3177	-2.65575	1.83197	-0.225203	9.92627	-10.4745	9.75	-10.3	0	-3.00065
9.80926	-10.4596	-2.6743	1.80015	-0.248913	9.75524	-10.4732	9.75	-10.45	0	-3.00063
9.84873	-10.6141	-2.83072	1.79606	-0.23018	9.71825	-10.5087	9.8	-10.6	0.90817	-2.72451
9.87479	-10.7652	-2.8275	1.77836	-0.235894	9.85048	-10.7526	9.85	-10.75	0.908161	-2.72448
9.88537	-10.8951	-2.59136	1.74565	-0.269998	9.88465	-10.9383	9.85	-10.9	0	-2.73074
9.88831	-11.0434	-2.60376	1.7135	-0.289867	9.83614	-11.041	9.85	-11.05	0	-2.73073
9.90728	-11.1783	-2.66787	1.702	-0.283132	9.83952	-11.1692	9.85	-11.2	0	-2.99965
9.89887	-11.3274	-2.69961	1.66495	-0.309597	9.84568	-11.3496	9.85	-11.35	0	-2.99961
9.91229	-11.4706	-2.75393	1.65155	-0.30465	9.87961	-11.5637	9.85	-11.5	0	-2.99843
9.89556	-11.6216	-2.78279	1.61306	-0.331467	9.83206	-11.6307	9.85	-11.65	0	-2.99843
9.84744	-11.7085	-2.22747	1.52808	-0.449499	9.85311	-11.8523	9.8	-11.75	-1.0003	-2.00061
9.81438	-11.8338	-2.26192	1.48223	-0.476272	9.74928	-11.8442	9.75	-11.85	-1.00029	-2.00059
9.80498	-11.9565	-2.35701	1.46552	-0.4616	9.69694	-11.9706	9.7	-12	-1.0004	-3.00119
9.7478	-12.104	-2.43552	1.40343	-0.506321	9.65354	-12.1497	9.65	-12.15	-1.00039	-3.00116
9.7044	-12.208	-2.23328	1.34015	-0.570417	9.72311	-12.3964	9.6	-12.25	-0.999885	-1.99981
9.64009	-12.3353	-2.29421	1.28016	-0.605963	9.54859	-12.3478	9.55	-12.35	-0.999884	-1.99979
9.56278	-12.4063	-1.97224	1.17642	-0.72523	9.39039	-12.3902	9.45	-12.45	-1.99803	-1.99805
9.47485	-12.5241	-2.07062	1.10063	-0.769308	9.36086	-12.5501	9.35	-12.55	-1.99804	-1.99804
9.42117	-12.6306	-2.10695	1.06344	-0.759629	9.34456	-12.7106	9.3	-12.65	-0.909773	-1.81953
9.32004	-12.7516	-2.20031	0.989567	-0.794796	9.22134	-12.7613	9.25	-12.75	-0.909773	-1.81954
9.18507	-12.8022	-1.89963	0.799678	-1.0368	9.15326	-13.0031	9.05	-12.85	-3.99257	-1.99629
9.02998	-12.9156	-2.1265	0.691377	-1.0968	8.84161	-12.9519	8.85	-12.95	-3.99253	-1.99627
8.90192	-12.9838	-2.16597	0.581523	-1.17251	8.71632	-12.9613	8.75	-13	-1.8213	-0.910651
8.75994	-13.0585	-2.26773	0.49538	-1.19394	8.66358	-13.0431	8.65	-13.05	-1.8213	-0.910651
8.61354	-13.1084	-2.38408	0.378722	-1.28513	8.54518	-13.1702	8.5	-13.1	-2.997	-0.999005
8.45812	-13.1635	-2.50387	0.300236	-1.29633	8.35763	-13.1557	8.35	-13.15	-2.997	-0.998995
8.26013	-13.1891	-2.74255	0.156971	-1.41538	8.22926	-13.1698	8.2	-13.15	-2.72741	0
8.09267	-13.2016	-2.77912	0.0696111	-1.42381	8.03583	-13.1513	8.05	-13.15	-2.72742	0
7.94469	-13.2019	-2.73694	-0.00680845	-1.41569	7.82914	-13.0525	7.9	-13.15	-2.72986	0
7.78843	-13.1915	-2.74894	-0.0885124	-1.41903	7.76538	-13.1647	7.75	-13.15	-2.72986	0
7.7492	-13.2121	-2.15902	-0.0905441	-1.28607	7.66146	-13.3079	7.6	-13.2	-2.9979	-0.999304
7.57977	-13.2261	-2.32186	-0.133249	-1.25406	7.44786	-13.2517	7.45	-13.25	-2.9979	-0.999304
7.44645	-13.2023	-2.32269	-0.202866	-1.25112	7.21108	-13.0985	7.3	-13.25	-2.72846	0
7.26742	-13.1993	-2.4577	-0.243736	-1.21498	7.16011	-13.2382	7.15	-13.25	-2.72844	0
7.10184	-13.1388	-2.76561	-0.330946	-1.26419	6.88472	-12.9588	7	-13.2	-2.99784	0.999284
6.93033	-13.1121	-2.86039	-0.367827	-1.23161	6.84891	-13.1493	6.85	-13.15	-2.99784	0.999284
6.79687	-13.0695	-2.75011	-0.41991	-1.20645	6.77424	-13.2337	6.7	-13.1	-2.72787	0.909275
6.62316	-13.026	-2.82647	-0.45835	-1.17326	6.55759	-13.0679	6.55	-13.05	-2.72787	0.909284
6.53545	-13.0057	-2.29193	-0.484536	-1.09806	6.40137	-13.0799	6.4	-13.05	-2.72678	0
6.36471	-12.9795	-2.40083	-0.496766	-1.04215	6.26174	-13.0534	6.25	-13.05	-2.72678	0
6.25024	-12.9247	-2.33974	-0.544347	-1.02756	6.10143	-13.0076	6.1	-13	-2.72966	0.909888
6.07168	-12.8889	-2.45551	-0.54689	-0.965052	5.94198	-12.9494	5.95	-12.95	-2.72963	0.90988
5.91277	-12.7751	-3.01612	-0.619848	-1.01954	5.79854	-12.8478	5.8	-12.85	-2.99777	1.99851
5.74415	-12.7055	-3.09047	-0.634079	-0.976389	5.65107	-12.7365	5.65	-12.75	-2.99778	1.99852
5.63846	-12.657	-2.58756	-0.647861	-0.902711	5.50547	-12.5721	5.55	-12.7	-1.81798	0.908995
5.49222	-12.5924	-2.63162	-0.6649	-0.865558	5.43839	-12.652	5.45	-12.65	-1.81799	0.908995
5.35568	-12.4768	-2.89322	-0.720603	-0.884203	5.27506	-12.4782	5.3	-12.55	-2.72627	1.81753
5.19598	-12.3975	-2.94001	-0.729255	-0.83851	5.1307	-12.4684	5.15	-12.45	-2.72625	1.8175
5.08587	-12.3093	-2.78064	-0.762876	-0.818065	5.04446	-12.3808	5.05	-12.35	-1.8199	1.81989
4.95846	-12.2152	-2.79908	-0.789325	-0.796948	4.92985	-12.2499	4.95	-12.25	-1.81991	1.8199
4.8522	-12.1031	-2.87073	-0.830811	-0.799815	4.75061	-11.9803	4.85	-12.15	-1.99928	1.99929
4.75356	-12.0098	-2.86165	-0.861089	-0.789572	4.75915	-12.0666	4.75	-12.05	-1.99928	1.99928
4.65081	-11.8824	-2.93174	-0.907335	-0.794904	4.69113	-11.9084	4.7	-11.9	-0.908236	2.72471
4.58476	-11.7463	-2.89831	-0.974148	-0.822474	4.64378	-11.7442	4.65	-11.75	-0.908231	2.7247
4.53601	-11.6507	-2.47689	-1.02395	-0.822309	4.59746	-11.6205	4.6	-11.65	-0.909847	1.81971
4.49244	-11.536	-2.44349	-1.08452	-0.841369	4.54975	-11.5706	4.55	-11.55	-0.909843	1.81969
4.36265	-11.3371	-3.4186	-1.10753	-0.82199	4.47442	-11.3673	4.5	-11.35	-1.0008	4.0032
4.33981	-11.1679	-3.39305	-1.19041	-0.871836	4.44059	-11.1496	4.45	-11.15	-1.0008	4.00321
4.34898	-11.063	-2.60334	-1.27608	-0.920874	4.43713	-11.024	4.45	-11.05	0	1.81614
4.35598	-10.9177	-2.58359	-1.36257	-0.963987	4.45136	-10.93	4.45	-10.95	0	1.81612
4.33224	-10.7713	-2.65335	-1.41702	-0.964368	4.44745	-10.786	4.45	-10.8	0	2.72555
4.35758	-10.6221	-2.64487	-1.50511	-1.0061	4.45788	-10.6457	4.45	-10.65	0	2.72554
4.35577	-10.4783	-2.67042	-1.56131	-1.00637	4.46329	-10.5756	4.45	-10.5	0	2.729
4.38341	-10.3283	-2.67688	-1.63708	-1.03043	4.44057	-10.3382	4.45	-10.35	0	2.72898
4.40664	-10.1849	-2.66441	-1.70142	-1.04008	4.51895	-10.2367	4.5	-10.2	0.908962	2.72687
4.46632	-10.0336	-2.6906	-1.78871	-1.07508	4.54925	-10.0439	4.55	-10.05	0.908954	2.72685
4.5007	-9.88471	-2.77733	-1.83844	-1.05774	4.63224	-9.9707	4.6	-9.9	0.909756	2.72927
4.57317	-9.73506	-2.80574	-1.91858	-1.08313	4.63755	-9.74952	4.65	-9.75	0.909752	2.72926
4.60188	-9.56363	-3.00902	-1.93171	-1.00807	4.60757	-9.4335	4.7	-9.6	0.90859	2.72578
4.68633	-9.41578	-3.02132	-2.00347	-1.02686	4.74589	-9.4609	4.75	-9.45	0.908586	2.72576
4.77303	-9.27534	-3.00011	-2.07336	-1.04578	4.89179	-9.39473	4.85	-9.3	1.81967	2.72952
4.8853	-9.12742	-3.05264	-2.14985	-1.06707	4.94849	-9.13867	4.95	-9.15	1.81967	2.72951
4.97448	-9.00182	-3.04896	-2.20669	-1.0734	4.95209	-8.96272	5	-9.05	0.999884	1.99977
5.05459	-8.89959	-2.99073	-2.25497	-1.06783	5.04121	-8.94979	5.05	-8.95	0.999874	1.99974
5.12755	-8.76878	-3.02148	-2.26407	-0.979738	5.20806	-8.88942	5.15	-8.8	1.81805	2.72708
5.24765	-8.63963	-3.05035	-2.32245	-0.984391	5.26887	-8.63564	5.25	-8.65	1.81803	2.72705
5.35233	-8.53171	-3.05051	-2.36811	-0.977159	5.3785	-8.56768	5.35	-8.55	1.99956	1.99957
5.45965	-8.42948	-3.03929	-2.41516	-0.975326	5.44864	-8.42738	5.45	-8.45	1.99954	1.99954
5.5417	-8.31959	-2.97214	-2.41673	-0.877781	5.56465	-8.44845	5.5	-8.35	0.909045	1.81807
5.62645	-8.23371	-2.85192	-2.45479	-0.868661	5.53862	-8.24357	5.55	-8.25	0.909045	1.81808
5.69709	-8.11562	-2.78712	-2.43366	-0.739728	5.64921	-8.02513	5.7	-8.1	2.72608	2.72608
5.83204	-7.99945	-2.85743	-2.47287	-0.737116	5.85094	-7.95601	5.85	-7.95	2.72606	2.72606
5.92487	-7.88756	-2.81051	-2.46611	-0.646338	5.93492	-7.84119	5.95	-7.85	1.81801	1.81801
6.05665	-7.77715	-2.85986	-2.49788	-0.641602	6.05986	-7.73559	6.05	-7.75	1.81802	1.81801
6.14317	-7.66769	-2.77099	-2.47841	-0.535976	6.13741	-7.63243	6.15	-7.65	1.81798	1.81798
6.26554	-7.56804	-2.78671	-2.50459	-0.532243	6.25659	-7.54336	6.25	-7.55	1.81798	1.81798
6.36362	-7.46675	-2.72014	-2.49633	-0.458909	6.39143	-7.46358	6.35	-7.45	1.82027	1.82027
6.47637	-7.37795	-2.70443	-2.51884	-0.456361	6.452	-7.36418	6.45	-7.35	1.82025	1.82025
6.59928	-7.29356	-2.7644	-2.55412	-0.486762	6.47916	-7.09783	6.6	-7.25	2.99862	1.99908
6.73323	-7.1952	-2.84284	-2.57213	-0.478499	6.7556	-7.14598	6.75	-7.15	2.99862	1.99908
6.77873	-7.08448	-2.53352	-2.49858	-0.289026	6.68682	-6.93297	6.8	-7.05	0.908005	1.816
6.88902	-6.98968	-2.54959	-2.50755	-0.281424	6.86356	-6.94732	6.85	-6.95	0.908	1.81601
7.02501	-6.9133	-2.62463	-2.54836	-0.329329	7.08741	-6.92602	7	-6.85	2.72856	1.81904
7.1566	-6.8097	-2.68892	-2.55652	-0.317341	7.15695	-6.75136	7.15	-6.75	2.72854	1.81902
7.2309	-6.71166	-2.47983	-2.50962	-0.194042	7.29976	-6.68807	7.25	-6.65	1.8202	1.8202
7.35176	-6.61015	-2.53834	-2.5111	-0.182822	7.35505	-6.56058	7.35	-6.55	1.82018	1.82018
7.52259	-6.55598	-2.81003	-2.60699	-0.348254	7.53544	-6.5372	7.5	-6.5	2.99964	0.999884
7.649	-6.47815	-2.83301	-2.62174	-0.344796	7.65664	-6.46417	7.65	-6.45	2.99964	0.999884
7.76367	-6.39868	-2.7484	-2.62343	-0.314076	7.67559	-6.34628	7.75	-6.4	1.81709	0.908549
7.88122	-6.33844	-2.69774	-2.64561	-0.321183	7.85193	-6.35845	7.85	-6.35	1.81709	0.908545
8.00128	-6.26818	-2.63748	-2.65332	-0.301303	8.03231	-6.28406	8	-6.25	2.72931	1.81954
8.13644	-6.18419	-2.6766	-2.66094	-0.290212	8.13749	-6.14586	8.15	-6.15	2.72928	1.81952
8.2049	-6.10875	-2.40297	-2.62415	-0.193757	8.21488	-6.01843	8.25	-6.05	1.99977	1.99976
8.32449	-6.01789	-2.47986	-2.61653	-0.172049	8.33626	-5.94674	8.35	-5.95	1.99977	1.99976
8.48937	-5.95152	-2.7438	-2.66615	-0.251454	8.50318	-5.89335	8.5	-5.9	2.72796	0.909326
8.63337	-5.874	-2.77766	-2.67607	-0.245832	8.65894	-5.86309	8.65	-5.85	2.72796	0.909321
8.71167	-5.7917	-2.42725	-2.63088	-0.134918	8.77185	-5.74314	8.75	-5.75	1.81776	1.81775
8.84129	-5.69899	-2.49306	-2.62236	-0.115105	8.85444	-5.64273	8.85	-5.65	1.81774	1.81773
8.92431	-5.6274	-2.32292	-2.59581	-0.0541201	9.02394	-5.6024	8.95	-5.55	1.99657	1.99656
9.03893	-5.53119	-2.40511	-2.57727	-0.0281962	9.05088	-5.45385	9.05	-5.45	1.99654	1.99655
9.19372	-5.45928	-2.70146	-2.62225	-0.116013	9.04088	-5.29691	9.2	-5.4	2.72728	0.909094
9.33171	-5.36575	-2.74929	-2.61701	-0.101791	9.34223	-5.32623	9.35	-5.35	2.72727	0.90909
9.40438	-5.275	-2.41136	-2.56126	0.0094099	9.39579	-5.21659	9.45	-5.25	1.81816	1.81815
9.52885	-5.17663	-2.47672	-2.54661	0.0269438	9.55303	-5.13194	9.55	-5.15	1.81813	1.81813
9.61818	-5.09616	-2.31213	-2.51665	0.0817822	9.75019	-5.14652	9.65	-5.05	1.82036	1.82036
9.73607	-4.98941	-2.39171	-2.49426	0.103513	9.7586	-4.93134	9.75	-4.95	1.82036	1.82037
9.82146	-4.90006	-2.26344	-2.45829	0.158076	9.9198	-4.86941	9.85	-4.85	1.81578	1.81577
9.93178	-4.79245	-2.33725	-2.43463	0.176189	9.95641	-4.74358	9.95	-4.75	1.81575	1.81575
10.0054	-4.69071	-2.21844	-2.38511	0.242794	10.0029	-4.54771	10.05	-4.6	1.82039	2.7306
10.1158	-4.55112	-2.35673	-2.34258	0.277354	10.1428	-4.45119	10.15	-4.45	1.8204	2.7306
10.1995	-4.43894	-2.34776	-2.30493	0.311343	10.1981	-4.26556	10.25	-4.3	1.81769	2.72652
10.315	-4.2754	-2.52814	-2.25698	0.347769	10.3644	-4.16342	10.35	-4.15	1.81768	2.7265
10.4463	-4.17575	-2.70016	-2.29648	0.245964	10.5985	-4.12247	10.45	-4.05	1.81792	1.81792
10.5521	-4.02269	-2.79811	-2.26235	0.269243	10.5415	-3.9454	10.55	-3.95	1.8179	1.8179
10.6556	-3.899	-2.82819	-2.2504	0.263649	10.7092	-3.85166	10.65	-3.85	1.81903	1.81904
10.7557	-3.76678	-2.85652	-2.23186	0.268451	10.7616	-3.75002	10.75	-3.75	1.81902	1.81903
10.796	-3.62932	-2.64205	-2.14439	0.397829	10.795	-3.60617	10.8	-3.6	0.909773	2.72931
10.8718	-3.49132	-2.67383	-2.11445	0.406755	10.8527	-3.46164	10.85	-3.45	0.909764	2.72928
10.9828	-3.38588	-2.82013	-2.15774	0.288351	10.9584	-3.30584	10.95	-3.3	1.99953	2.99928
11.0634	-3.22856	-2.91441	-2.12686	0.307	11.0447	-3.1561	11.05	-3.15	1.9995	2.99925
11.1021	-3.0766	-2.77042	-2.04526	0.424959	11.1178	-2.98807	11.1	-3	0.907725	2.72317
11.1687	-2.91395	-2.83031	-2.01023	0.438064	11.1427	-2.86566	11.15	-2.85	0.907708	2.72314
11.2196	-2.76197	-2.81903	-1.96599	0.472487	11.1491	-2.68183	11.2	-2.7	0.908929	2.72678
11.2757	-2.59479	-2.87465	-1.93057	0.483021	11.2525	-2.55311	11.25	-2.55	0.908929	2.72678
11.2087	-2.40122	-2.68428	-1.72156	0.823479	11.1188	-2.36202	11.2	-2.4	-0.909276	2.72782
11.2153	-2.258	-2.66678	-1.6709	0.828725	11.1594	-2.25598	11.15	-2.25	-0.909276	2.72782
11.3089	-2.21422	-2.33326	-1.79196	0.510416	11.2029	-2.09837	11.25	-2.1	1.81915	2.72871
11.3432	-2.03881	-2.47115	-1.75828	0.514898	11.3525	-1.95787	11.35	-1.95	1.81913	2.72869
11.3503	-1.89379	-2.48259	-1.70378	0.561798	11.3011	-1.79507	11.35	-1.8	0	2.73035
11.3635	-1.72574	-2.569	-1.66599	0.568619	11.3326	-1.67041	11.35	-1.65	0	2.73033
11.3045	-1.56944	-2.62876	-1.53267	0.757725	11.0622	-1.44342	11.3	-1.5	-0.999165	2.99748
11.2928	-1.40894	-2.70778	-1.48923	0.763031	11.2595	-1.35818	11.25	-1.35	-0.999155	2.99745
11.2451	-1.23991	-2.81893	-1.39839	0.85269	11.1658	-1.23674	11.2	-1.25	-0.909822	1.81964
11.2035	-1.11592	-2.74151	-1.34373	0.862052	11.1524	-1.15803	11.15	-1.15	-0.909822	1.81964
11.0818	-0.92142	-3.15055	-1.18444	1.07634	10.8534	-0.929069	11.05	-0.95	-1.99817	3.99632
11.0093	-0.760091	-3.19811	-1.12658	1.07903	10.9584	-0.728742	10.95	-0.75	-1.99816	3.99632
10.968	-0.640031	-2.91617	-1.11113	0.990367	10.8608	-0.663121	10.9	-0.649999	-0.908549	1.8171
10.8884	-0.518338	-2.86746	-1.04841	1.00106	10.8648	-0.553034	10.85	-0.549999	-0.908532	1.81708
10.7893	-0.376324	-2.99032	-0.974902	1.03869	10.8451	-0.437482	10.75	-0.45	-1.8174	1.81738
10.6869	-0.280734	-2.90451	-0.900308	1.06131	10.6542	-0.347474	10.65	-0.35	-1.8174	1.81738
10.5147	-0.124144	-3.41592	-0.787608	1.17192	10.5062	-0.245062	10.5	-0.25	-2.72796	1.81864
10.3727	-0.0511609	-3.30121	-0.694784	1.20898	10.3438	-0.150982	10.35	-0.15	-2.72796	1.81864
